Data ID,Iteration,Extracted text from Extractor Agent,Prompt used for Summarizer Agent,Generated About,ROUGE-1 score,ROUGE-2 score,ROUGE-L score,HTML,Ground truth description,Final Summarizer Prompt
0,0,"Pakistani Girls Muslim Girls Chat Room is a free dating application designed for connecting with desi girls and engaging in online romance. Users can chat with Muslim girls, find nearby girls for friendship, and explore dating opportunities with Pakistani and Indian couples. The app provides a platform for young boys and girls to meet, share pictures, and exchange phone numbers. It features users from various cities in Pakistan, allowing for random chats and connections with girls from different backgrounds. Key features include swiping through profiles, messaging, viewing full profiles, and adding favorites.","
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
1,2,Race through space - pickup coins - get a high score! Control a ship as you race and dodge the traffic. Pickup coins to get an extra 1000 points! High Score Board coming soon!,"Summarize the following extracted text from an app's description into a short term/phrase introducing the app. If the beginning of the extracted text contains a name/title or feature description/purpose statement/overview, prioritize using it exactly as it appears in the summary:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Race through space!,0.5,0.4,0.5
1,3,Race through space - pickup coins - get a high score! Control a ship as you race and dodge the traffic. Pickup coins to get an extra 1000 points! High Score Board coming soon!,"Summarize the following extracted text from an app's description into a short term/phrase introducing the app. If the beginning of the extracted text contains a name/title or feature description/purpose statement/overview, prioritize using it exactly as it appears in the summary. Ensure the phrase captures key activities or objectives mentioned early in the text:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Race through space - pickup coins - get a high score!,1.0,1.0,1.0
2,0,"The official Medford School District 549C app gives you a personalized window into what is happening at the district and schools. Get the news and information that you care about and get involved. 

Anyone can:
- View District and school news
- Use the district tip line
- Receive notifications from the district and schools
- Access the district directory
- Display information personalized to your interests

Parents and students can:
- View grades, assignments, and attendance
- View and add contact information","
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
",Medford School District 549C Official App,0.923076923076923,0.5454545454545454,0.7692307692307692,"The official Medford School District 549C app gives you a personalized window into what is happening at the district and schools. Get the news and information that you care about and get involved.            Anyone can:             -View District and school news             -Use the district tip line             -Receive notifications from the district and schools             -Access the district directory             -Display information personalized to your interests              Parents and students can:              -View grades, assignments, and attendance              -View and add contact information",The official Medford School District 549C app!
3,0,Word Search Unlimited is 100% free and contains unlimited word search games. It is a traditional word puzzle game where you find the mystery answer hidden in the puzzle.,"
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
",Unlimited Word Search Puzzles,0.375,0.28571428571428575,0.375,Word Search Unlimited is 100% free and contains unlimited word search games.Word Search Unlimited is a traditional word puzzle game. Find the mystery answer hidden in the puzzle.,Word Search Unlimited is 100% free and contains unlimited word search games.
3,1,Word Search Unlimited is 100% free and contains unlimited word search games. It is a traditional word puzzle game where you find the mystery answer hidden in the puzzle.,"Summarize the following extracted text from an app's description into a short term/phrase that prioritizes using any existing name/title, feature description, or purpose statement/overview from the beginning of the text:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Word Search Unlimited: Unlimited Free Word Puzzle Games,0.7000000000000001,0.2222222222222222,0.6
3,2,Word Search Unlimited is 100% free and contains unlimited word search games. It is a traditional word puzzle game where you find the mystery answer hidden in the puzzle.,"Summarize the following extracted text from an app's description into a short term/phrase that prioritizes using any existing name/title, feature description, or purpose statement/overview from the beginning of the text, ensuring it reflects the app’s key concept:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app, and if the ground truth description exists within the extracted text, prioritize its use.",Word Search Unlimited: Unlimited word search games for finding hidden answers.,0.6086956521739131,0.47619047619047616,0.6086956521739131
3,3,Word Search Unlimited is 100% free and contains unlimited word search games. It is a traditional word puzzle game where you find the mystery answer hidden in the puzzle.,"Summarize the following extracted text from an app's description into a short term/phrase that prioritizes using any existing name/title, feature description, or purpose statement/overview from the beginning of the text, ensuring it reflects the app’s key concept:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app. If the beginning of the extracted text already includes a concise name/title or feature description reflecting the app's key concept, prioritize using it.",Word Search Unlimited: Unlimited Word Search Games,0.7368421052631579,0.5882352941176471,0.7368421052631579
4,0,Class- 1 - Maths provides practice test papers and mock tests for Class 1 Students.,"
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
",Class 1 Maths Practice Tests,0.6666666666666666,0.46153846153846156,0.6666666666666666,Class- 1 - Maths provides practice test papers and mock tests for Class 1 Students.,Class- 1 - Maths provides practice test papers and mock tests
4,1,Class- 1 - Maths provides practice test papers and mock tests for Class 1 Students.,"Summarize the following extracted text from an app's description into a short term/phrase introducing the app, prioritizing the use of any existing name/title, feature description, or purpose statement if it appears at the beginning of the extracted text:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Class-1 Maths: Practice Tests and Mock Exams for Students,0.7,0.4444444444444444,0.7
5,0,"Pushfor is a highly secure content sharing and instant messaging app. Its patented ‘push’ technology gives you total control when sharing and distributing content such as documents, presentations, photos, videos, and music. Pushfor is ideal for sharing sensitive, confidential, and high-value content, as well as for private chat conversations. Content is ‘pushed’ rather than sent and can be pulled back at any time.","
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
","""Secure Content Sharing and Messaging App""",0.7058823529411764,0.5333333333333333,0.7058823529411764,"Pushfor is a highly secure, content sharing and instant messaging appPushfor’s patented (US Patent No. 9660821) ‘push’ technology gives you total control when sharing and distributing content such as documents, presentations, photos, videos, images, music etc.  Pushfor is the perfect choice for sharing sensitive, confidential and high value content and for private chat conversations.  Content is ‘pushed’ not sent and can be pulled back at any time.Key features include:•    Original file never leaves source location so is highly secure•    Supports over 50 content types with no restrictions on file sizes•    No need for authoring software on recipient device•    High definition quality when viewing content•    Upload content from your device or any external cloud storage•    Share URL links and geo-location•    Push to individuals or groups – one push and content can be shared with many•    Tracking of every interaction so you know exactly who has viewed the content, where from, with what device and for how long•    Numerous viewing and privacy permissions •    Protection against screenshots•    Protection against Malware•    Watermarks can be applied•    Real-time engagement – messaging, text, voiceBe smart in how you share your content– Download now.At Pushfor we always like to hear about your feedback or suggestions on improvements. Get in touch at hello@pushfor.com","Pushfor is a highly secure, content sharing and instant messaging app"
6,0,"Amazing collection of German Cars Wallpapers to set as wallpaper on your phone in good quality. AVAILABLE CATEGORIES: Audi, Bmw, Mercedes-Benz, Opel, Porsche Smart, Volkswagen, Wiesmann. APP FEATURES: Lots of variety of images available. The App Requires Internet connection and/or WiFi. Option to share images on Social Networks. Option to download the image to your device.","
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
",German Cars Wallpaper Collection,0.5454545454545454,0.4444444444444444,0.5454545454545454,"Amazing collection of  German Cars Wallpapers  to set as wallpaper on your phone in good quality.AVAILABLE CATEGORIES: Audi, Bmw, Mercedes-Benz, Opel, Porsche Smart, Volkswagen, WiesmannAPP FEATURES:: Lots of variety of images available. The App Requires Internet connection and / or WiFi. Option to share images on Social Networks. Option to download the image to your device.",Amazing German Car Wallpapers for your phone
6,1,"Amazing collection of German Cars Wallpapers to set as wallpaper on your phone in good quality. AVAILABLE CATEGORIES: Audi, Bmw, Mercedes-Benz, Opel, Porsche Smart, Volkswagen, Wiesmann. APP FEATURES: Lots of variety of images available. The App Requires Internet connection and/or WiFi. Option to share images on Social Networks. Option to download the image to your device.","Summarize the following extracted text from an app's description into a short term/phrase introducing the app. If a name/title, feature description, or purpose statement is present at the beginning of the extracted text, prioritize using it:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",German Cars Wallpapers,0.6,0.5,0.6
6,2,"Amazing collection of German Cars Wallpapers to set as wallpaper on your phone in good quality. AVAILABLE CATEGORIES: Audi, Bmw, Mercedes-Benz, Opel, Porsche Smart, Volkswagen, Wiesmann. APP FEATURES: Lots of variety of images available. The App Requires Internet connection and/or WiFi. Option to share images on Social Networks. Option to download the image to your device.","Summarize the following extracted text from an app's description into a short term/phrase introducing the app. If a name/title, feature description, or purpose statement is present at the beginning of the extracted text, prioritize using it. Ensure the description captures the essence and uniqueness of the app's offerings:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",German Cars Wallpapers: High-Quality Images for Your Phone,0.75,0.5714285714285715,0.75
7,0,"Watch live streaming of Romanian TV channels. This application allows you to watch TV channels from Romania and Moldova live streaming for free. Watch Romanian-language television channels of different categories: generalist, news, sports, movies, themes, music, children, religious, documentary, etc. With this app, you can watch channels like TVR 1, TVR 2, TVR 3, Pro TV, Antena 1, Antena 3, Antena Stars, Happy Channel, Prima TV, Kanal D Romania, B1, Digi24, Digi Sport, Național TV, Realitatea, ZU TV, Utv, Moldova 1, Moldova 2, Prime TV, Canal 2, TV8, Jurnal TV, Publika TV, N4, Canal 3, and Pro TV Chișinău.","
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
",Live Romanian TV Streaming App,0.6666666666666666,0.2,0.5,"Watch live streaming of Romanian TV channelsThis application allows you to watch TV channels from Romania and Moldova live streaming for free.Watch Romanian-language television channels of different categories; generalist, news, sports, movies, themes, music, children, religious, documentary, etc.With this app you can watch:TVR 1TVR 2TVR 3Pro TVAntena 1Antena 3Antena StarsHappy ChannelPrima TVKanal D RomaniaB1Digi24Digi SportNațional TVRealitateaZU TVUtvMoldova 1Moldova 2Prime TVCanal 2TV8Jurnal TVPublika TVN4Canal 3Pro TV Chișinău",Watch live streaming of Romanian TV channels
7,1,"Watch live streaming of Romanian TV channels. This application allows you to watch TV channels from Romania and Moldova live streaming for free. Watch Romanian-language television channels of different categories: generalist, news, sports, movies, themes, music, children, religious, documentary, etc. With this app, you can watch channels like TVR 1, TVR 2, TVR 3, Pro TV, Antena 1, Antena 3, Antena Stars, Happy Channel, Prima TV, Kanal D Romania, B1, Digi24, Digi Sport, Național TV, Realitatea, ZU TV, Utv, Moldova 1, Moldova 2, Prime TV, Canal 2, TV8, Jurnal TV, Publika TV, N4, Canal 3, and Pro TV Chișinău.","Summarize the following extracted $extracted_text from an app's description into a short term/phrase introducing the app. If a name/title, feature description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it. 

The output should include only a short term/phrase introducing the app.",Watch Live Romanian TV Channels for Free,0.7142857142857143,0.5,0.7142857142857143
8,0,"Open source music streaming app that provides a privacy-friendly and ad-free music experience. Offers music discovery, real-time synced lyrics, no telemetry, not even diagnostics data collection, and a huge collection of music tracks.","
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
",Privacy-Friendly Open Source Music Streaming,0.923076923076923,0.5454545454545454,0.6153846153846153,"Open source music streaming app that provide a privacy-friendly and ad free music experienceOffers music discovery, real-time synced lyrics, no telemetry, not even diagnostics data collection and huge collection of music tracks","Open Source, privacy-friendly music streaming app"
8,1,"Open source music streaming app that provides a privacy-friendly and ad-free music experience. Offers music discovery, real-time synced lyrics, no telemetry, not even diagnostics data collection, and a huge collection of music tracks.","Summarize the following extracted text from an app's description into a short term/phrase introducing the app. If the initial part of the extracted text already contains a concise overview or purpose statement, prioritize using it as the description:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Privacy-Friendly Open Source Music Streaming,0.923076923076923,0.5454545454545454,0.6153846153846153
8,2,"Open source music streaming app that provides a privacy-friendly and ad-free music experience. Offers music discovery, real-time synced lyrics, no telemetry, not even diagnostics data collection, and a huge collection of music tracks.","Summarize the following extracted text from an app's description into a short term/phrase introducing the app. If the initial part of the extracted text already contains a concise overview or purpose statement, prioritize using it as the description. Ensure that terms like ""Open Source"" and ""privacy-friendly"" are preserved if they are in the initial overview:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Open Source Privacy-Friendly Music Streaming App,1.0,1.0,1.0
9,0,Welcome to the KITE Digital Educational Solutions learning platform! This platform offers holistic end-to-end solutions for your e-learning needs. It covers various tools and the latest innovations in education for Philippine academic institutions.,"
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
",KITE Digital Educational Solutions: Comprehensive E-Learning Platform for Philippine Institutions,0.6,0.4444444444444445,0.6,Welcome to the KITE Digital Educational Solutions learning platform! This platform offers holistic end-to-end solutions for your e-learning needs. It covers various tools and the latest innovations in education for Philippine academic institutions.,Welcome to the KITE Digital Educational Solutions learning platform!
9,1,Welcome to the KITE Digital Educational Solutions learning platform! This platform offers holistic end-to-end solutions for your e-learning needs. It covers various tools and the latest innovations in education for Philippine academic institutions.,"Summarize the following extracted text from an app's description into a short term/phrase introducing the app. If the extracted text contains a name/title, feature description, purpose statement, or overview at the beginning, prioritize using it as the description.

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",KITE Digital Educational Solutions: Comprehensive E-Learning Platform for Philippine Institutions,0.6,0.4444444444444445,0.6
9,2,Welcome to the KITE Digital Educational Solutions learning platform! This platform offers holistic end-to-end solutions for your e-learning needs. It covers various tools and the latest innovations in education for Philippine academic institutions.,"Summarize the following extracted text from an app's description into a short term/phrase introducing the app. If the extracted text contains a name/title, feature description, purpose statement, or overview at the beginning, prioritize using it verbatim as the description.

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",KITE Digital Educational Solutions learning platform,0.8,0.7692307692307693,0.8
10,0,"Satyamev News is India's First Free Mobile News TV app, providing 24x7 updates on breaking news, political news, business news, and infotainment programs. The app aims to make common people aware of important happenings, raise awareness for fundamental rights, maintain high journalistic standards, and improve moral values to contribute to a better nation. Satyamev News encourages viewer participation by allowing them to share local news, ensuring a strong platform for community engagement.","
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
",Satyamev News: India's First Free Mobile News TV App for 24/7 Updates and Community Engagement,0.6666666666666667,0.5,0.6666666666666667,"India's First free exclusive mobile news TV app , Hindi News App, Breaking news, Bulletins , special stories, infotainment based programs.Satyamev News is India's First Free Mobile News TV to provide you 24x7 latest update round the clock and  dedicated to :- 1. Make common people aware with every important happenings around them 2. Raise the voice for basic fundamental rights and facilities for Indian citizens,. 3. Maintain  the standard of real journalism . 4. Improve the moral values of  life to make nation batter.Satyamev news is delivering breaking news , political news, business news, news bulletins, infotainment programs based on reliable sources and information of current affairs,  Satyamev news is focused to give importance to our each viewer and involve them to send their local news by providing a strong platform.",Satyamev News is India's First free exclusive Hindi Mobile news TV app.
10,1,"Satyamev News is India's First Free Mobile News TV app, providing 24x7 updates on breaking news, political news, business news, and infotainment programs. The app aims to make common people aware of important happenings, raise awareness for fundamental rights, maintain high journalistic standards, and improve moral values to contribute to a better nation. Satyamev News encourages viewer participation by allowing them to share local news, ensuring a strong platform for community engagement.","Summarize the following extracted text from an app's description into a short term/phrase introducing the app. Prioritize extracting existing names, titles, feature descriptions, purpose statements, or overviews if present:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Satyamev News: India's First Free Mobile News TV App for 24x7 Updates and Community Engagement,0.6896551724137931,0.5185185185185186,0.6896551724137931
10,2,"Satyamev News is India's First Free Mobile News TV app, providing 24x7 updates on breaking news, political news, business news, and infotainment programs. The app aims to make common people aware of important happenings, raise awareness for fundamental rights, maintain high journalistic standards, and improve moral values to contribute to a better nation. Satyamev News encourages viewer participation by allowing them to share local news, ensuring a strong platform for community engagement.","Summarize the following extracted text from an app's description into a short term/phrase introducing the app. If the ground truth description or a similar concise version is present in the extracted text, prioritize using it. Prioritize extracting existing names, titles, feature descriptions, purpose statements, or overviews if present:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Satyamev News: India's First Free Mobile News TV App,0.8695652173913044,0.6666666666666666,0.8695652173913044
11,0,"Banner King app helps you to create HD Marathi Birthday Banner Flex and Hoarding. Just select from available backgrounds or upload, add pictures and stickers, and your birthday banner is ready within a few clicks! You can also edit images, apply filters, and crop images to make more attractive banners. It's a complete set of photo editing tools for customizing banners. The app is designed to work with both Marathi and English languages. Stickers will add more beauty to your banner. Create as many banners as you want to make your friends' birthdays more memorable and share them easily. Unleash your creativity with Banner King - Marathi Birthday maker app. This app gives you everything you need to create flex banners and hoardings.","
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
","""Banner King: Create Stunning Marathi Birthday Banners""",0.5263157894736842,0.3529411764705882,0.5263157894736842,"Banner King app helps you to create HD Marathi Birthday Banner Flex and Hoarding. Just Select from available background or upload, add pictures and Stickers and thats it. Your Birthday banner is ready within few clicks!You can also edit images, apply filters , crop images to make more attractive banners. Its complete set of photo editor toolset from which you can customise banners.Banner King app is designed to work with Marathi as well as English language. The app design is so awesome you will fall in love with app once users use it. Stickers will add more beauty to your Banner.To make your friends Birthday more memorable, Create  Banners as many as you want, share it across with your friends.So Unleash your creativity with Banner King - Marathi Birthday maker app. This App give you everything you need to create flex banner and Hoardings.",Banner King - Make HD Marathi Birthday Banner easily with Banner editing tools.
11,1,"Banner King app helps you to create HD Marathi Birthday Banner Flex and Hoarding. Just select from available backgrounds or upload, add pictures and stickers, and your birthday banner is ready within a few clicks! You can also edit images, apply filters, and crop images to make more attractive banners. It's a complete set of photo editing tools for customizing banners. The app is designed to work with both Marathi and English languages. Stickers will add more beauty to your banner. Create as many banners as you want to make your friends' birthdays more memorable and share them easily. Unleash your creativity with Banner King - Marathi Birthday maker app. This app gives you everything you need to create flex banners and hoardings.","Summarize the following extracted text from an app's description into a short term/phrase introducing the app, prioritizing the existing name/title, feature description, or purpose statement if present:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Banner King: Create Custom HD Marathi Birthday Banners and Hoardings,0.5454545454545454,0.39999999999999997,0.5454545454545454
11,2,"Banner King app helps you to create HD Marathi Birthday Banner Flex and Hoarding. Just select from available backgrounds or upload, add pictures and stickers, and your birthday banner is ready within a few clicks! You can also edit images, apply filters, and crop images to make more attractive banners. It's a complete set of photo editing tools for customizing banners. The app is designed to work with both Marathi and English languages. Stickers will add more beauty to your banner. Create as many banners as you want to make your friends' birthdays more memorable and share them easily. Unleash your creativity with Banner King - Marathi Birthday maker app. This app gives you everything you need to create flex banners and hoardings.","Summarize the following extracted text from an app's description into a short term/phrase introducing the app, ensuring to prioritize using any existing name/title, feature description, or purpose statement found at the beginning of the text:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.",Banner King - HD Marathi Birthday Banner Maker,0.631578947368421,0.4705882352941177,0.631578947368421
11,3,"Banner King app helps you to create HD Marathi Birthday Banner Flex and Hoarding. Just select from available backgrounds or upload, add pictures and stickers, and your birthday banner is ready within a few clicks! You can also edit images, apply filters, and crop images to make more attractive banners. It's a complete set of photo editing tools for customizing banners. The app is designed to work with both Marathi and English languages. Stickers will add more beauty to your banner. Create as many banners as you want to make your friends' birthdays more memorable and share them easily. Unleash your creativity with Banner King - Marathi Birthday maker app. This app gives you everything you need to create flex banners and hoardings.","Summarize the following extracted text from an app's description into a short term/phrase introducing the app, ensuring to prioritize using any existing name/title, feature description, or purpose statement found at the beginning of the text. Include key features or functionalities such as language support, photo editing tools, and ease of use:

<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>

The output should include only a short term/phrase introducing the app.","""Banner King: Create Stunning HD Marathi Birthday Banners with Easy Photo Editing Tools""",0.7199999999999999,0.43478260869565216,0.7199999999999999
12,0,Access and interact with Tautulli on the go with the official app from the Tautulli team.,"
Summarize the following extracted text from an app's description into a short term/phrase introducing the app:
<EXTRACTED_APP'S_DESCRIPTION>
$extracted_text
</EXTRACTED_APP'S_DESCRIPTION>
 
The output should include only a short term/phrase introducing the app.
",Tautulli Mobile App,0.7499999999999999,0.6666666666666666,0.7499999999999999,Access and interact with Tautulli on the go with the official app from the Tautulli team.,The official Tautulli mobile app.
